"","X","usertoken","date","inst_credibleCertainChoice","inst_credibleCertainUncertainty","inst_nCredibleNCertain","inst_nCredibleNCertainUncertainty","preq_gender","preq_race","preq_education","preq_age","postq_economic","postq_social","postq_attention1","postq_attention2","account_index","condition_account","condition_accAlias","condition_block","condition_emotionSort","condition_showImage","condition_credibleLabel","condition_politicalLabel","count_tweets","sourceComment","credibility_choice","credibility_uncertainty","credibility_time","politicalOrientation_choice","politicalOrientation_uncertainty","politicalOrientation_time","credibility_choice_binary","accuracy","condition_showImage_cat","condition_emotion"
"267",308,"yJ7MWlkw","09/23/20",0.999429221255905,0.68142530736158,0.000570773767320766,0.202380949892565,"Female","White/Caucasian/European","Undergraduate",20,"Very liberal","Very liberal","I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",2,"nypost","F","True","happy","True",1,"right",8,"This account felt a little bit more gossipy than the others, reporting on drama related things. It felt more ""light""",0.277162473222944,0.138985614689342,1600820149985,-0.00475513590599008,0.0766817184492922,1600820153606,0,"False","with image","happy"
"268",309,"yJ7MWlkw","09/23/20",0.999429221255905,0.68142530736158,0.000570773767320766,0.202380949892565,"Female","White/Caucasian/European","Undergraduate",20,"Very liberal","Very liberal","I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",3,"InvestWatchBlog","D","True","happy","True",0,"right",8,"This was very biased, and presented in a way to make Democrats sound like idiots and Republicans sound great. Very right leaning ",0.00877645865042235,0.0519099252781491,1600820240454,0.992107203934805,1.87229201885779,1600820250047,0,"True","with image","happy"
"269",310,"yJ7MWlkw","09/23/20",0.999429221255905,0.68142530736158,0.000570773767320766,0.202380949892565,"Female","White/Caucasian/European","Undergraduate",20,"Very liberal","Very liberal","I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",4,"CNNPolitics","G","True","happy","True",1,"left",9,"This one was tricky, at times I felt like they were left leaning but others it felt more center/impartial",0.368222032163825,0.0766817184492919,1600820330850,-0.148533357998412,0.316312088603329,1600820334702,0,"False","with image","happy"
"270",311,"yJ7MWlkw","09/23/20",0.999429221255905,0.68142530736158,0.000570773767320766,0.202380949892565,"Female","White/Caucasian/European","Undergraduate",20,"Very liberal","Very liberal","I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",5,"opednews","C","True","happy","False",0,"left",7,"This one felt mostly reliable, and very left(Democratic) leaning but not in a forceful way like one of the previous ones that was pushing a heavy Republican agenda",0.893012542801167,0.476055698733142,1600820410121,-0.853046682815975,0.239630370154038,1600820415906,1,"False","without image","happy"
"271",312,"yJ7MWlkw","09/23/20",0.999429221255905,0.68142530736158,0.000570773767320766,0.202380949892565,"Female","White/Caucasian/European","Undergraduate",20,"Very liberal","Very liberal","I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",6,"amlookout","B","True","happy","False",0,"right",6,"This was very biased and did not feel reliable at all. Right leaning and rude ly worded",0.00877645865042235,0.107024910413578,1600820496332,0.987314596531725,1.68538033013764,1600820501334,0,"True","without image","happy"
"272",313,"yJ7MWlkw","09/23/20",0.999429221255905,0.68142530736158,0.000570773767320766,0.202380949892565,"Female","White/Caucasian/European","Undergraduate",20,"Very liberal","Very liberal","I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",7,"MotherJones","E","True","happy","False",1,"left",7,"This was definitely biased, left leaning, but wasn't rude with the wording so it feels credible",0.893012542801167,0.172533866510907,1600820576455,-0.992032297505317,0.156538531990186,1600820579551,1,"True","without image","happy"
"273",314,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",0,"Jerusalem_Post","H","False","mixed","False",1,"right",5,"Most of the tweets seemed pretty neutral so I just went with a moderately credible source",0.52877438016703,0.138985614689342,1600827796252,-0.26355593567235,0.354652947827975,1600827784280,1,"True","without image","mixed"
"274",315,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",1,"CNNPolitics","G","False","mixed","True",1,"left",8,"In one of the tweets, they said something about a democratic politician which seemed very bias towards republicans",0.24840682880446,0.210874762300246,1600827954475,0.666209900525315,0.412164236664944,1600827967570,0,"False","with image","mixed"
"275",316,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",2,"InvestWatchBlog","D","False","mixed","False",0,"right",6,"Republicans call democrats snowflakes so this is definitely a right-winged biased account",0.176517717758249,0.186911688720149,1600828107381,0.901047663276271,1.70455075974996,1600828111517,0,"True","without image","mixed"
"276",317,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",3,"nypost","F","False","mixed","True",1,"right",8,"This account is not talking so much about opinionated stuff so I don't know how it could be biased. It is just talking about news",0.665363691154831,0.153363436898584,1600828273074,0.0048300789001714,0.728476325268274,1600828277956,1,"True","with image","mixed"
"277",318,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",4,"MotherJones","E","False","mixed","False",1,"left",7,"The tweets were talking bad/making fun or the right",0.497622432047005,0.335482518215652,1600828430272,-0.206044646835382,0.613453747594336,1600828471518,0,"False","without image","mixed"
"278",319,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",5,"veteranstoday","A","False","mixed","True",0,"left",5,"This one has been the hardest one because there were no clues",0.500018735748545,0.76681718449292,1600828612918,0.0144152937063329,1.74450909472139,1600828616511,1,"False","with image","mixed"
"279",320,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",6,"amlookout","B","False","mixed","True",0,"right",5,"This just sounds like the crap on fox news I hear all the time.",0.044721014173528,0.0902507845027951,1600828790198,0.89625505587319,0.0670965036431306,1600828779211,0,"True","with image","mixed"
"280",321,"S1bBPt19","09/23/20",0.952461419418512,0.00402187902187912,0.109877733650355,0.502010938283559,"Female","African American/Black","High School",19,"Slightly liberal","Very liberal","I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.","I would get in another line or go through self checkout ",7,"opednews","C","False","mixed","False",0,"left",5,"This account was talking about the right ruining everything so it has to be more left-leaning and it didn't sound completely out there so I don't it was 100% not credible but it definitely isn't credible because it is biased",0.375410943268446,0.201289510929391,1600828884508,-0.675720208901987,0.565527673563528,1600828880017,0,"True","without image","mixed"
"281",322,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",0,"amlookout","B","True","angry","False",0,"right",5,"The tweet were not credible in any way. They showed an extreme bias toward the right and demeaned the left quite a bit.",0.0039838512473416,0.0159653697550435,1600841972648,0.987314596531725,1.944181129904,1600841990431,0,"True","without image","angry"
"282",323,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",1,"MotherJones","E","True","angry","True",1,"left",5,"The tweets usually depicted Trump in a more positive light. This showed that there was bias for the right.",0.291540295432186,0.426542095438879,1600842177643,0.551187322851377,0.421749451471106,1600842183148,0,"False","with image","angry"
"283",324,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",2,"veteranstoday","A","True","angry","True",0,"left",5,"The account showed Putin and Trump in quite a positive light (Leaning more towards Putin) leading to a clear bias toward the right.",0.207669665878273,0.273178658540295,1600842297623,0.594320789479103,0.440919881083428,1600842300192,0,"True","with image","angry"
"284",325,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",3,"Jerusalem_Post","H","True","angry","False",1,"right",5,"It was very confusing at certain points. There was more anti US content and negative things about certain topics which made me believe it was leaning slightly left.",0.59587088381016,0.421749451471106,1600842416410,-0.143740750595332,0.83391368813605,1600842420811,1,"True","without image","angry"
"285",326,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",4,"opednews","C","True","angry","False",0,"left",5,"The tweets showed certain left biases such as anti Trump stuff but then the last tweet completely changed that to make me believe it was right leaning.",0.301125510238348,0.258800836331053,1600842547556,0.273216093472693,0.325897303409491,1600842553935,0,"True","without image","angry"
"286",327,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",5,"CNNPolitics","G","True","angry","False",1,"left",6,"The tweets were hard to capture in a holistic way but certain tweets about democrats such as the nominees against Trump makes me believe that it is right leaning.",0.471263091330061,0.32110469600641,1600842649688,0.167778730604917,0.498431169920398,1600842654157,0,"False","without image","angry"
"287",328,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",6,"nypost","F","True","angry","True",1,"right",5,"There was no distinct bias toward either the right or the left. It seemed like it reported the facts with minimal opinion.",0.648589565244049,0.397786414455702,1600842768106,3.74714970905465e-05,0.670965036431304,1600842770970,1,"True","with image","angry"
"288",329,"VmkCdvtp","09/23/20",0.996796848500875,0.986595681487368,0.00932386602771498,0.998837081903576,"Male","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",19,"Very liberal","Very liberal","I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.","If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.",7,"InvestWatchBlog","D","True","angry","True",0,"right",5,"The top two tweets showed that there is an extreme bias toward the right and anti democrat content.",0.0734766585920124,0.110229970270857,1600842849687,0.982521989128644,1.85791419664854,1600842852739,0,"True","with image","angry"
"289",330,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",0,"nypost","F","True","angry","False",1,"right",7,"The tweets you picked i couldn't figure out if they were biased or unbiased.",0.743243561454893,0.124607792480099,1600864321839,0.00243377519863097,0.891425050102404,1600864274375,1,"True","without image","angry"
"290",331,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",1,"InvestWatchBlog","D","True","angry","True",0,"right",5,"Because of the images provided and not provided images in others is caused me to believe this source was being biased.",0.501216887599315,0.766817221057612,1600864446778,0.682984026436097,0.354652947827975,1600864435488,1,"False","with image","angry"
"291",332,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",2,"opednews","C","True","angry","False",0,"left",5,"Even with no pictures used you could tell these were biased by the words they used.",0.0171635216058137,0.0794674178458634,1600864602223,-0.951295134579131,0.0958521480616152,1600864599376,0,"True","without image","angry"
"292",333,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",3,"amlookout","B","True","angry","False",0,"right",5,"There was no images on this one but you could still tell there was bias",0.541954050525502,0.206082118332472,1600864766249,0.730910100466905,0.0862669332554531,1600864739006,1,"False","without image","angry"
"293",334,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",4,"veteranstoday","A","True","angry","True",0,"left",5,"I have no clue to the credibility or political orientation.",0.494027976494694,0.953728909777761,1600864862551,-0.00235883220444982,1.94579867878017,1600864864966,0,"True","with image","angry"
"294",335,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",5,"Jerusalem_Post","H","True","angry","True",1,"right",5,"I think the pictures influenced that one. ",0.448498206165427,0.896217620940792,1600864970138,-0.294707883792375,0.536772102274429,1600864955039,0,"False","with image","angry"
"295",336,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",6,"MotherJones","E","True","angry","False",1,"left",6,"Some of the tweets had strong wordage in it.",0.268775410267553,0.268386051137214,1600865089587,-0.826687342099031,0.0670965036431306,1600865092633,0,"False","without image","angry"
"296",337,"BCJFJOoj","09/23/20",NA,NA,NA,NA,"Male","White/Caucasian/European","Undergraduate",20,"Slightly Conservative","Very Consertavite","I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.","You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.",7,"CNNPolitics","G","True","angry","True",1,"left",5,"I couldnt tell the pictures were bad.",0.263982802864472,0.875040265039614,1600865161797,-0.0119440470106112,1.71575352343229,1600865173269,0,"False","with image","angry"
"297",338,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",0,"Jerusalem_Post","H","True","happy","True",1,"right",5,"it seems like Fake News or a parody account",0.0207422889158818,0.0950272382145143,1600889041996,0.599072224415993,0.469672582662321,1600889036423,0,"False","with image","happy"
"298",339,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",1,"MotherJones","E","True","happy","False",1,"left",6,"i feel like they are a centrist at best because they watch fox & friends",0.500000026326414,0.60386474913727,1600889129235,-0.0766811853328577,0.354650725683794,1600889132590,1,"True","without image","happy"
"299",340,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",2,"opednews","C","True","happy","False",0,"left",7,"they talk about Israel and ""secret"" stuff a lot so they are antisemitic.",0.183689919635463,0.210873404460634,1600889280586,0.944137795351575,0.0958515474821064,1600889284583,0,"True","without image","happy"
"300",341,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",3,"nypost","F","True","happy","False",1,"right",6,"they talked about how the army allegedly liked a celebrity's tweet mocking Trump... who cares",0.313089508736306,0.14377732122316,1600889363629,0.316310159343778,0.277969487698108,1600889367437,0,"False","without image","happy"
"301",342,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",4,"amlookout","B","True","happy","True",0,"right",5,"they used bad pictures of liberals and talked about israel. liberal news outlets feel like they can't criticize israel",0.0542903305346191,0.0335480416187372,1600889541836,0.968100682222102,0.00958515474821064,1600889549620,0,"True","with image","happy"
"302",343,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",5,"veteranstoday","A","True","happy","True",0,"left",5,"the way the tweets were worded",0.384978169347886,0.105436702230317,1600889654674,0.397783974703569,0.345065570935583,1600889657311,0,"True","with image","happy"
"303",344,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",6,"InvestWatchBlog","D","True","happy","False",0,"right",6,"clickbait language",0.248389714185885,0.14377732122316,1600889829423,0.354650778336621,0.440917118417689,1600889832449,0,"True","without image","happy"
"304",345,"GuC1LwKm","09/23/20",0.994756615098173,0.78053210781454,NA,NA,"Female","White/Caucasian/European","Undergraduate",19,"Very liberal","Very liberal","call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""","shoplift :D",7,"CNNPolitics","G","True","happy","True",1,"left",5,"clickbait language",0.265163734995253,0.0191703094964212,1600889929356,0.905797176358733,0.124607011726738,1600889932442,0,"False","with image","happy"
"305",346,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",0,"nypost","F","True","happy","False",1,"right",6,"Some adjectives seems misleading.",0.267577258416783,0.677345209662533,1600889164657,-0.958484045683752,0.0575112888369689,1600889173525,0,"False","without image","happy"
"306",347,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",1,"amlookout","B","True","happy","True",0,"right",5,"Images aren’t serious enough.",0.00158754754580123,0.0039838512473416,1600889286162,-0.230007683850785,1.05437362867776,1600889351802,0,"True","with image","happy"
"307",348,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",2,"InvestWatchBlog","D","True","happy","False",0,"right",5,"exclamation mark represent bias",0.500018735748545,0.675757680399078,1600889461341,0.488883426611327,0.789162745761538,1600889477192,1,"False","without image","happy"
"308",349,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",3,"CNNPolitics","G","True","happy","False",1,"left",6,"Words like bombshell are too bias",0.794764091038011,0.311519481200249,1600889677315,0.512846463626731,0.718891110462112,1600889685617,1,"True","without image","happy"
"309",350,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",4,"veteranstoday","A","True","happy","False",0,"left",11,"No strong adjectives, potentially use facts to mislead",0.519189165360868,0.239630370154037,1600889973592,-0.790742786575925,0.316312088603329,1600889966048,1,"False","without image","happy"
"310",351,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",5,"MotherJones","E","True","happy","True",1,"left",5,"Pictures are not serious ",0.00877645865042235,0.00479260740308075,1600890086095,-0.972861867892994,0.0479260740308072,1600890105213,0,"False","with image","happy"
"311",352,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",6,"Jerusalem_Post","H","True","happy","True",1,"right",8,"Pictures are not serious",0.00877645865042235,0.00479260740308075,1600890191200,0.992107203934805,1.92501070029167,1600890209325,0,"False","with image","happy"
"312",353,"WQ1MRXI5","09/23/20",0.992125949923984,0.014060742407199,0.0125609313140972,0.0187476565429321,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","High School",19,"Moderate","Moderate","Take medicine, dress warm and still attend","Leave.",7,"opednews","C","True","happy","True",0,"left",6,"Pictures are not serious",0.349051602551502,0.292349088152618,1600890328783,0.431372137774358,0.536772029145044,1600890333350,0,"True","with image","happy"
"313",354,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",0,"veteranstoday","A","False","mixed","False",0,"left",5,"Some of the tweets that I read were formulated with the purpose to make others laugh. However, there were some that involved the tweeter informing or sharing information. Therefore, while there might be some information that is credible, there are others that are not and should be taken lightly.",0.217254880684435,0.057511288836969,1600904405178,-0.335445046718562,0.268386087701907,1600904427563,0,"True","without image","mixed"
"314",355,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",1,"MotherJones","E","False","mixed","True",1,"left",6,"This account held more tweets that seemed to be bashing the current president indicating that they have a distaste for the right side.",0.428129624702334,0.0287556444184845,1600904745554,-0.785950179172845,0.143778222092422,1600904707444,0,"False","with image","mixed"
"315",356,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",2,"CNNPolitics","G","False","mixed","False",1,"left",11,"Most of their tweets did not seem like they were formulated to make someone laugh. However, they all seem to revolve around talking about the Republicans in a negative connotation.",0.33946638774534,0.0670965036431305,1600905090321,-0.642171957080422,0.210874725735553,1600905095818,0,"False","without image","mixed"
"316",357,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",3,"amlookout","B","False","mixed","True",0,"right",5,"The tweets had images, which seemed unnecessary to the tweet itself. The tweets, however, seemed to highlight Republicans as more put together and good.",0.157347288145926,0.0623038962400497,1600905292990,0.738099011571526,0.0670965036431306,1600905300504,0,"True","with image","mixed"
