,usertoken,date,inst_credibleCertainChoice,inst_credibleCertainUncertainty,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,condition_credibleLabel,condition_politicalLabel,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,credibility_choice_binary,accuracy,condition_showImage_cat
302,tXDDrl4d,09/22/20,0.9723140476684594,0.01632186722161011,0.05012853408174035,0.4051291617175067,Male,White/Caucasian/European,High School,18,Moderate,Moderate,"I would prepare for the interview and try the best I can, but I would also make sure the interviewer is aware of my condition. I would not attempt to postpone an important job interview.","If I failed to find an employee in the store who could help locate the cashier, I would deal with it and go back to the store at a later time.",5,nypost,F,True,happy,False,1,right,5,"For credibility, the tweets seem to mostly be stating events that happened or telling other peoples' stories. The tweets didn't contain any politically charged language. ",0.6126450097209428,0.28755644418484505,1600820440090.0,-0.004755135905990082,0.25880079976636017,1600820442219.0,1,True,without image
303,tXDDrl4d,09/22/20,0.9723140476684594,0.01632186722161011,0.05012853408174035,0.4051291617175067,Male,White/Caucasian/European,High School,18,Moderate,Moderate,"I would prepare for the interview and try the best I can, but I would also make sure the interviewer is aware of my condition. I would not attempt to postpone an important job interview.","If I failed to find an employee in the store who could help locate the cashier, I would deal with it and go back to the store at a later time.",6,MotherJones,E,True,happy,True,1,left,9,"Some of the tweets weren't politically charged at all, but the tweets that did show bias showed a clear bias against conservatives and the president, seemingly only reporting positive left-wing news and negative right-wing news, also using opinionated language such as ""crude"" to describe the president's tweet. Due to the mixture of seemingly credible news and biased opinionated tweets, I think they are less credible than they are to be trusted.",0.3562405136561229,0.20608211833247214,1600820708370.0,-0.7907427865759253,0.4968136576089195,1600820711844.0,0,False,with image
304,tXDDrl4d,09/22/20,0.9723140476684594,0.01632186722161011,0.05012853408174035,0.4051291617175067,Male,White/Caucasian/European,High School,18,Moderate,Moderate,"I would prepare for the interview and try the best I can, but I would also make sure the interviewer is aware of my condition. I would not attempt to postpone an important job interview.","If I failed to find an employee in the store who could help locate the cashier, I would deal with it and go back to the store at a later time.",7,amlookout,B,True,happy,False,0,right,9,"There was a mixture of tweets that were just presenting event straightforward and those that were clearly taking jabs at the left-wing. Although some of those tweets were straightforward reporting, they were mostly all reporting things that would shine leftists in a negative light, vice versa. Clearly the source it right-wing, and its negative trend toward the left-wing and selective reporting makes them not very credible.",0.33467378034225953,0.2492155849601989,1600821029311.0,0.6614172931222337,0.3929938070526213,1600821033523.0,0,True,without image
305,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,0,CNNPolitics,G,False,mixed,False,1,left,8,The tweets were speaking more neutrally and favourably of the Democrats and used words like 'unholy' when it came to talking about Republicans.,0.5767004541978372,0.052718681433888026,1600819863268.0,-0.6661349940958261,0.11502257767393775,1600819868920.0,1,True,without image
306,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,1,Jerusalem_Post,H,False,mixed,True,1,right,6,This account seemed biased towards Palestinians and Israelis. There were compliments of them and somewhat unflattering pictures of those who either commented against them or who may do (or not do) something against them.,0.166932502952087,0.16774125910782622,1600820009763.0,0.5416021080452151,0.26838601457252187,1600820059567.0,0,False,with image
307,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,2,nypost,F,False,mixed,False,1,right,7,It seemed like this guy was a bit more right than left and he didn't seem to like how Trump was mocked. He also seemed to share a lot of the same words the president and some senators tend to use when wrapped up in a scandal.,0.10942121411511804,0.10543736286777644,1600820223680.0,0.5368095006421343,0.4984311699203978,1600820230029.0,0,False,without image
308,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,3,InvestWatchBlog,D,False,mixed,False,0,right,6,This account didn't really seem to like the Democrats and had a tendency to outline their faults. The credibility is also questionable due to the weird random articles such as the one about snowflakes and Canada.,0.13578055483206217,0.08626693325545348,1600820396844.0,0.1965343750234012,0.3067268737971678,1600820413366.0,0,True,without image
309,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,4,veteranstoday,A,False,mixed,True,0,left,5,This account seems quite reliable as their tweets avoid use of strong language and have things with a factual basis like a documentary.,0.9649016538473778,0.9289570983242722,1600820531514.0,0.038378330721736686,0.18211908131706844,1600820537855.0,1,False,with image
310,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,5,amlookout,B,False,mixed,True,0,right,5,Didn't seem to like the democrats and the words used suggested an appreciation for republicans and maybe trump.,0.05909883638277019,0.08626693325545345,1600820652892.0,0.8627068040516253,0.16294865170474537,1600820655362.0,0,True,with image
311,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,6,MotherJones,E,False,mixed,True,1,left,6,Did not seem to be a fan of republicans or Trump judging by the pictures and how the tweets were words. Targeted Trump with things like calling out people he didn't like while staying silent about others and getting into petty argument when he should be doing something productive.,0.17172511035516777,0.2060821183324722,1600820744291.0,-0.5223567720034035,0.872254620490081,1600820748335.0,0,False,with image
312,iI5aHimX,09/23/20,0.9927163816954722,0.004080466805402416,0.0032031658196111693,0.4989798982417651,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",High School,18,Moderate,Moderate,I would send an email or call the company and let them know that I would unfortunately have to cancel because I was coming down with something. I would add that it just came about this morning and that I would rather avoid having to go out and risk others getting sick and ask if we could reschedule.,I would probably call for an employee or look around for someone to help me. If that doesn't pan out I would put the item on a shelf and leave to go to another store if I really need it.,7,opednews,C,False,mixed,False,0,left,6,Another person who is not a fan of Trump. Using words like 'threaten' and 'shafts' solidified a person who didn't particularly prefer him.,0.35384420995458254,0.20128954749408412,1600820910399.0,-0.8194984309944098,0.539947124236646,1600820913115.0,0,True,without image
313,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",0,veteranstoday,A,True,happy,True,0,left,5,The tweets seemed to be set in left leaning values/the way the information was presented. ,0.8067456095457132,0.1773264739139877,1600819958312.0,-0.5798680608403726,0.210874725735553,1600819962882.0,1,False,with image
314,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",1,Jerusalem_Post,H,True,happy,False,1,right,10,"The tweets presented the information in an impartial manner, as in I didn't believe there was an agenda there to make people lean a certain way.",0.8211234317549554,0.16294865170474537,1600820048450.0,3.7471497090546535e-05,0.019170429612322626,1600820051647.0,1,True,without image
315,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",2,nypost,F,True,happy,True,1,right,8,"This account felt a little bit more gossipy than the others, reporting on drama related things. It felt more ""light""",0.2771624732229442,0.1389856146893416,1600820149985.0,-0.004755135905990082,0.07668171844929217,1600820153606.0,0,False,with image
316,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",3,InvestWatchBlog,D,True,happy,True,0,right,8,"This was very biased, and presented in a way to make Democrats sound like idiots and Republicans sound great. Very right leaning ",0.008776458650422347,0.051909925278149076,1600820240454.0,0.9921072039348053,1.8722920188577867,1600820250047.0,0,True,with image
317,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",4,CNNPolitics,G,True,happy,True,1,left,9,"This one was tricky, at times I felt like they were left leaning but others it felt more center/impartial",0.36822203216382476,0.07668171844929195,1600820330850.0,-0.1485333579984125,0.3163120886033295,1600820334702.0,0,False,with image
318,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",5,opednews,C,True,happy,False,0,left,7,"This one felt mostly reliable, and very left(Democratic) leaning but not in a forceful way like one of the previous ones that was pushing a heavy Republican agenda",0.8930125428011666,0.4760556987331416,1600820410121.0,-0.8530466828159751,0.23963037015403765,1600820415906.0,1,False,without image
319,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",6,amlookout,B,True,happy,False,0,right,6,This was very biased and did not feel reliable at all. Right leaning and rude ly worded,0.008776458650422347,0.10702491041357767,1600820496332.0,0.9873145965317247,1.6853803301376376,1600820501334.0,0,True,without image
320,yJ7MWlkw,09/23/20,0.9994292212559054,0.6814253073615805,0.0005707737673207662,0.20238094989256541,Female,White/Caucasian/European,Undergraduate,20,Very liberal,Very liberal,"I would text or call the place my interview is at, and politely ask to reschedule because I don't want to get other people sick, or ask if we could do the interview online","I would look around the store, and if I couldn't find them, either wait a few minutes or leave",7,MotherJones,E,True,happy,False,1,left,7,"This was definitely biased, left leaning, but wasn't rude with the wording so it feels credible",0.8930125428011666,0.17253386651090685,1600820576455.0,-0.9920322975053169,0.1565385319901864,1600820579551.0,1,True,without image
321,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,0,Jerusalem_Post,H,False,mixed,False,1,right,5,Most of the tweets seemed pretty neutral so I just went with a moderately credible source,0.5287743801670298,0.13898561468934156,1600827796252.0,-0.26355593567235047,0.3546529478279751,1600827784280.0,1,True,without image
322,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,1,CNNPolitics,G,False,mixed,True,1,left,8,"In one of the tweets, they said something about a democratic politician which seemed very bias towards republicans",0.24840682880445972,0.21087476230024566,1600827954475.0,0.6662099005253146,0.4121642366649443,1600827967570.0,0,False,with image
323,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,2,InvestWatchBlog,D,False,mixed,False,0,right,6,Republicans call democrats snowflakes so this is definitely a right-winged biased account,0.1765177177582485,0.18691168872014913,1600828107381.0,0.9010476632762712,1.7045507597499605,1600828111517.0,0,True,without image
324,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,3,nypost,F,False,mixed,True,1,right,8,This account is not talking so much about opinionated stuff so I don't know how it could be biased. It is just talking about news,0.6653636911548311,0.1533634368985839,1600828273074.0,0.004830078900171397,0.7284763252682738,1600828277956.0,1,True,with image
325,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,4,MotherJones,E,False,mixed,False,1,left,7,The tweets were talking bad/making fun or the right,0.49762243204700496,0.3354825182156523,1600828430272.0,-0.20604464683538154,0.6134537475943359,1600828471518.0,0,False,without image
326,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,5,veteranstoday,A,False,mixed,True,0,left,5,This one has been the hardest one because there were no clues,0.5000187357485453,0.7668171844929197,1600828612918.0,0.014415293706332877,1.744509094721392,1600828616511.0,1,False,with image
327,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,6,amlookout,B,False,mixed,True,0,right,5,This just sounds like the crap on fox news I hear all the time.,0.04472101417352795,0.09025078450279506,1600828790198.0,0.8962550558731903,0.06709650364313058,1600828779211.0,0,True,with image
328,S1bBPt19,09/23/20,0.9524614194185117,0.004021879021879116,0.10987773365035482,0.5020109382835595,Female,African American/Black,High School,19,Slightly liberal,Very liberal,I would not go to the interview because I wouldn't want to get anyone else sick. I would see if I could reschedule.,I would get in another line or go through self checkout ,7,opednews,C,False,mixed,False,0,left,5,This account was talking about the right ruining everything so it has to be more left-leaning and it didn't sound completely out there so I don't it was 100% not credible but it definitely isn't credible because it is biased,0.3754109432684459,0.2012895109293914,1600828884508.0,-0.6757202089019874,0.565527673563528,1600828880017.0,0,True,without image
329,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,0,amlookout,B,True,angry,False,0,right,5,The tweet were not credible in any way. They showed an extreme bias toward the right and demeaned the left quite a bit.,0.0039838512473416,0.01596536975504347,1600841972648.0,0.9873145965317247,1.944181129903998,1600841990431.0,0,True,without image
330,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,1,MotherJones,E,True,angry,True,1,left,5,The tweets usually depicted Trump in a more positive light. This showed that there was bias for the right.,0.29154029543218646,0.4265420954388791,1600842177643.0,0.5511873228513766,0.421749451471106,1600842183148.0,0,False,with image
331,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,2,veteranstoday,A,True,angry,True,0,left,5,The account showed Putin and Trump in quite a positive light (Leaning more towards Putin) leading to a clear bias toward the right.,0.20766966587827337,0.27317865854029527,1600842297623.0,0.5943207894791034,0.4409198810834285,1600842300192.0,0,True,with image
332,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,3,Jerusalem_Post,H,True,angry,False,1,right,5,It was very confusing at certain points. There was more anti US content and negative things about certain topics which made me believe it was leaning slightly left.,0.5958708838101603,0.42174945147110576,1600842416410.0,-0.1437407505953318,0.8339136881360502,1600842420811.0,1,True,without image
333,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,4,opednews,C,True,angry,False,0,left,5,The tweets showed certain left biases such as anti Trump stuff but then the last tweet completely changed that to make me believe it was right leaning.,0.30112551023834794,0.2588008363310531,1600842547556.0,0.27321609347269327,0.32589730340949075,1600842553935.0,0,True,without image
334,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,5,CNNPolitics,G,True,angry,False,1,left,6,The tweets were hard to capture in a holistic way but certain tweets about democrats such as the nominees against Trump makes me believe that it is right leaning.,0.47126309133006083,0.3211046960064101,1600842649688.0,0.16777873060491677,0.4984311699203977,1600842654157.0,0,False,without image
335,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,6,nypost,F,True,angry,True,1,right,5,There was no distinct bias toward either the right or the left. It seemed like it reported the facts with minimal opinion.,0.6485895652440485,0.39778641445570195,1600842768106.0,3.7471497090546535e-05,0.6709650364313045,1600842770970.0,1,True,with image
336,VmkCdvtp,09/23/20,0.9967968485008747,0.9865956814873683,0.009323866027714976,0.9988370819035759,Male,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,19,Very liberal,Very liberal,I would try to see how severe the situation is first and see if it is possible to still attend. If it is too severe then I will simply call ahead of time to let them know the situation. If it is not severe then I will let them know in advance and see if it is still viable to come.,If the item is extremely necessary then I will leave some cash out that covers for the item and leave but hopefully come back to explain the situation. If the item is not necessary then I will simply leave and come back at a later time or not at all.,7,InvestWatchBlog,D,True,angry,True,0,right,5,The top two tweets showed that there is an extreme bias toward the right and anti democrat content.,0.07347665859201244,0.11022997027085718,1600842849687.0,0.9825219891286439,1.8579141966485444,1600842852739.0,0,True,with image
337,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,0,nypost,F,True,angry,False,1,right,7,The tweets you picked i couldn't figure out if they were biased or unbiased.,0.7432435614548932,0.12460779248009946,1600864321839.0,0.002433775198630972,0.8914250501024044,1600864274375.0,1,True,without image
338,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,1,InvestWatchBlog,D,True,angry,True,0,right,5,Because of the images provided and not provided images in others is caused me to believe this source was being biased.,0.5012168875993155,0.7668172210576123,1600864446778.0,0.6829840264360971,0.3546529478279754,1600864435488.0,1,False,with image
339,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,2,opednews,C,True,angry,False,0,left,5,Even with no pictures used you could tell these were biased by the words they used.,0.017163521605813657,0.07946741784586338,1600864602223.0,-0.9512951345791305,0.09585214806161524,1600864599376.0,0,True,without image
340,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,3,amlookout,B,True,angry,False,0,right,5,There was no images on this one but you could still tell there was bias,0.5419540505255018,0.20608211833247214,1600864766249.0,0.7309101004669045,0.0862669332554531,1600864739006.0,1,False,without image
341,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,4,veteranstoday,A,True,angry,True,0,left,5,I have no clue to the credibility or political orientation.,0.4940279764946944,0.9537289097777615,1600864862551.0,-0.0023588322044498233,1.9457986787801684,1600864864966.0,0,True,with image
342,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,5,Jerusalem_Post,H,True,angry,True,1,right,5,I think the pictures influenced that one. ,0.4484982061654273,0.8962176209407925,1600864970138.0,-0.29470788379237534,0.5367721022744294,1600864955039.0,0,False,with image
343,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,6,MotherJones,E,True,angry,False,1,left,6,Some of the tweets had strong wordage in it.,0.2687754102675529,0.2683860511372145,1600865089587.0,-0.826687342099031,0.06709650364313058,1600865092633.0,0,False,without image
344,BCJFJOoj,09/23/20,,,,,Male,White/Caucasian/European,Undergraduate,20,Slightly Conservative,Very Consertavite,I would call and tell them that I am sick and wont be able to come into the interview today. That is the only appropriate action especially with the covid 19 pandemic.,You put the item back if the cashier is not found and it gets too late. You just wait for them to get back.,7,CNNPolitics,G,True,angry,True,1,left,5,I couldnt tell the pictures were bad.,0.2639828028644721,0.8750402650396139,1600865161797.0,-0.011944047010611192,1.7157535234322934,1600865173269.0,0,False,with image
345,GuC1LwKm,09/23/20,0.9947566150981734,0.7805321078145402,,,Female,White/Caucasian/European,Undergraduate,19,Very liberal,Very liberal,"call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""",shoplift :D,0,Jerusalem_Post,H,True,happy,True,1,right,5,it seems like Fake News or a parody account,0.020742288915881847,0.09502723821451428,1600889041996.0,0.5990722244159925,0.46967258266232115,1600889036423.0,0,False,with image
346,GuC1LwKm,09/23/20,0.9947566150981734,0.7805321078145402,,,Female,White/Caucasian/European,Undergraduate,19,Very liberal,Very liberal,"call the manager at the potential job and be like ""hey i'm sick can i interview on a different day""",shoplift :D,1,MotherJones,E,True,happy,False,1,left,6,i feel like they are a centrist at best because they watch fox & friends,0.5000000263264137,0.6038647491372702,1600889129235.0,-0.07668118533285767,0.3546507256837935,1600889132590.0,1,True,without image
